trans_id,account_id,date,type,operation,amount,balance,k_symbol,bank,account
1020038,3483,951109,VYDAJ,PREVOD NA UCET,2173.0,21275.7,SIPO,ST,56916624.0
708405,2425,951109,PRIJEM,VKLAD,4400.0,40001.3,,,
710245,2429,951109,VYDAJ,PREVOD NA UCET,369.0,58841.4, ,GH,91816699.0
710353,2429,951109,VYDAJ,VYBER,3120.0,55721.4,,,
709269,2427,951109,VYDAJ,PREVOD NA UCET,868.0,20065.0, ,YZ,61671554.0
710173,2429,951109,VYDAJ,PREVOD NA UCET,6786.0,48935.4,SIPO,QR,50382167.0
708188,2425,951109,VYDAJ,PREVOD NA UCET,5936.0,34065.3,SIPO,KL,64028662.0
708279,2425,951109,VYDAJ,VYBER,2760.0,31305.3,,,
734541,2510,951110,VYDAJ,PREVOD NA UCET,904.0,34731.3,POJISTNE,QR,50671142.0
799416,2726,951110,PRIJEM,VKLAD,22722.0,63942.2,,,
799464,2726,951110,VYDAJ,PREVOD NA UCET,5297.0,58645.2,SIPO,EF,2342153.0
1766205,5991,951110,VYDAJ,VYBER,3120.0,25849.0,,,
37990,123,951110,VYDAJ,PREVOD NA UCET,3016.0,18293.7,SIPO,KL,97764080.0
898851,3064,951110,VYDAJ,PREVOD NA UCET,1455.0,28732.6,SIPO,IJ,63995122.0
501315,1708,951110,VYDAJ,PREVOD NA UCET,3339.0,36075.7, ,WX,62805408.0
501195,1708,951110,PRIJEM,VKLAD,14422.0,39414.7,,,
552976,1882,951110,VYDAJ,PREVOD NA UCET,60.0,13559.4,POJISTNE,OP,35459327.0
645310,2203,951110,VYDAJ,PREVOD NA UCET,2320.0,28855.7,SIPO,GH,10702485.0
641243,2189,951110,VYDAJ,PREVOD NA UCET,2803.0,40041.4,POJISTNE,AB,32410866.0
472891,1610,951110,PRIJEM,VKLAD,24373.0,88866.7,,,
2108126,7136,951110,VYDAJ,PREVOD NA UCET,1080.0,75800.9,SIPO,ST,35699868.0
270165,925,951110,VYDAJ,VYBER,12100.0,22402.7,,,
304393,1038,951110,PRIJEM,PREVOD Z UCTU,3221.0,17283.0,,GH,85690086.0
300034,1022,951110,PRIJEM,VKLAD,25876.0,66867.1,,,
236704,808,951110,VYDAJ,VYBER,18700.0,29844.7,,,
1060229,3624,951110,PRIJEM,VKLAD,6611.0,25739.5,,,
1060227,3624,951110,PRIJEM,VKLAD,10264.0,19128.5,,,
1195447,4093,951110,VYDAJ,VYBER,2000.0,14985.9,,,
1195565,4093,951110,VYDAJ,VYBER,600.0,16985.9,,,
3235532,10738,951110,VYDAJ,PREVOD NA UCET,8042.0,46196.3, ,CD,41088736.0
344667,1168,951110,VYDAJ,PREVOD NA UCET,1838.0,26601.3, ,GH,54825097.0
130311,437,951110,VYDAJ,PREVOD NA UCET,3106.0,58982.7, ,YZ,18505370.0
140303,470,951110,VYDAJ,PREVOD NA UCET,3568.0,28690.8,SIPO,AB,41005563.0
135849,456,951110,PRIJEM,PREVOD Z UCTU,47831.0,106404.6,,AB,95670407.0
603959,2056,951110,PRIJEM,VKLAD,43912.0,89704.1,,,
538594,1831,951110,VYDAJ,VYBER,100.0,28135.5,,,
785297,2676,951110,VYDAJ,PREVOD NA UCET,1510.0,25088.6,SIPO,OP,32712727.0
155347,520,951110,VYDAJ,PREVOD NA UCET,2332.0,20162.0,SIPO,MN,67366206.0
222492,757,951110,PRIJEM,VKLAD,7748.0,41730.3,,,
222564,757,951110,VYDAJ,PREVOD NA UCET,810.0,40920.3,SIPO,CD,82420587.0
578023,1967,951110,VYDAJ,VYBER,6000.0,39781.9,,,
635630,2170,951110,VYDAJ,PREVOD NA UCET,1468.0,79631.0, ,YZ,60630810.0
635871,2170,951110,VYDAJ,VYBER,25700.0,53931.0,,,
637370,2176,951110,VYDAJ,PREVOD NA UCET,5135.0,15993.7, ,EF,57953965.0
744556,2542,951110,VYDAJ,PREVOD NA UCET,435.0,28657.9,SIPO,UV,28103435.0
2938330,9731,951110,VYDAJ,VYBER,3500.0,34054.0,,,0.0
749007,2554,951110,VYDAJ,PREVOD NA UCET,7607.0,49167.7,SIPO,CD,41483783.0
792501,2701,951110,PRIJEM,VKLAD,9376.0,32558.2,,,
1138486,3891,951110,VYDAJ,VYBER,4320.0,45783.5,,,
296687,1012,951110,PRIJEM,PREVOD Z UCTU,24545.0,34051.4,,GH,7608801.0
294659,1006,951110,VYDAJ,PREVOD NA UCET,2008.0,34643.4, ,EF,8671278.0
296263,1011,951110,PRIJEM,PREVOD Z UCTU,20403.0,46347.3,,IJ,63482886.0
258975,886,951110,VYDAJ,VYBER,10400.0,55548.5,,,
258691,886,951110,PRIJEM,VKLAD,18469.0,65948.5,,,
835208,2842,951110,PRIJEM,PREVOD Z UCTU,3225.0,22297.9,,CD,89962917.0
1072059,3663,951110,VYDAJ,VYBER,4700.0,47350.6,,,
1073103,3667,951110,VYDAJ,PREVOD NA UCET,2975.0,20462.0,SIPO,GH,41246616.0
1069597,3654,951110,PRIJEM,VKLAD,19930.0,67952.2,,,
805895,2747,951110,PRIJEM,VKLAD,5740.0,37221.3,,,
423790,1440,951110,VYDAJ,PREVOD NA UCET,56.0,28514.8,SIPO,ST,85377597.0
381150,1295,951110,PRIJEM,VKLAD,5582.0,24088.8,,,
211258,717,951110,VYDAJ,VYBER,11300.0,37194.1,,,
162851,544,951110,PRIJEM,PREVOD Z UCTU,22789.0,67379.4,,YZ,58388644.0
2121664,7184,951110,VYDAJ,PREVOD NA UCET,691.0,56153.3,POJISTNE,QR,43513906.0
2121712,7184,951110,VYDAJ,PREVOD NA UCET,276.0,56844.3, ,EF,15510481.0
79783,267,951110,VYDAJ,PREVOD NA UCET,3074.0,21553.5,SIPO,KL,4520118.0
61917,206,951110,PRIJEM,VKLAD,4353.0,27265.8,,,
916562,3124,951110,VYDAJ,VYBER,12300.0,32836.2,,,
520606,1778,951110,PRIJEM,VKLAD,15642.0,51597.5,,,
469380,1599,951110,PRIJEM,VKLAD,1100.0,1100.0,,,
3110452,10320,951110,VYDAJ,PREVOD NA UCET,12414.0,47653.8,SIPO,KL,6873333.0
882612,3007,951110,VYDAJ,PREVOD NA UCET,5596.0,49406.9,POJISTNE,UV,2805859.0
1083114,3699,951110,VYDAJ,PREVOD NA UCET,7085.0,48132.3,SIPO,WX,57787090.0
1660670,5632,951110,PRIJEM,VKLAD,4000.0,21947.6,,,
248379,854,951110,VYDAJ,PREVOD NA UCET,382.0,22333.1,SIPO,AB,21777671.0
247566,851,951110,VYDAJ,PREVOD NA UCET,881.0,97085.9, ,IJ,26014739.0
248803,854,951110,VYDAJ,VYBER,4400.0,22715.1,,,
228226,775,951110,PRIJEM,VKLAD,20286.0,60110.3,,,
2833748,9377,951110,PRIJEM,VKLAD,10051.0,78673.2,,,
719548,2464,951110,VYDAJ,PREVOD NA UCET,4681.0,17526.2, ,KL,74763947.0
292160,1000,951110,VYDAJ,PREVOD NA UCET,3179.0,66386.3,SIPO,YZ,78449135.0
797830,2718,951110,VYDAJ,VYBER,600.0,21057.1,,,
841719,2865,951110,VYDAJ,PREVOD NA UCET,8.0,46268.2, ,OP,5581480.0
626902,2140,951110,PRIJEM,VKLAD,900.0,27339.3,,,
1115631,3810,951110,PRIJEM,PREVOD Z UCTU,6541.0,29320.0,DUCHOD,WX,64665311.0
1115679,3810,951110,VYDAJ,PREVOD NA UCET,2862.0,26458.0,SIPO,KL,25770914.0
411715,1402,951110,PRIJEM,VKLAD,9006.0,31039.5,,,
710854,2431,951110,PRIJEM,VKLAD,5677.0,27929.8,,,
708116,2425,951110,PRIJEM,VKLAD,8905.0,40210.3,,,
517695,1768,951110,VYDAJ,VYBER,9800.0,44109.7,,,
651967,2228,951111,PRIJEM,VKLAD,30895.0,65337.1,,,
654682,2239,951111,PRIJEM,VKLAD,14790.0,44299.2,,,
651642,2227,951111,VYDAJ,PREVOD NA UCET,13386.0,59706.7,SIPO,EF,69415771.0
692169,2365,951111,VYDAJ,PREVOD NA UCET,3061.0,22327.2,SIPO,KL,22873586.0
2707521,8957,951111,VYDAJ,VYBER,4500.0,17913.9,,,
921576,3141,951111,VYBER,VYBER,10168.0,25403.3,,,
917506,3128,951111,PRIJEM,VKLAD,6829.0,35215.0,,,
1765886,5991,951111,PRIJEM,VKLAD,16248.0,42097.0,,,
1766318,5991,951111,VYDAJ,VYBER,8300.0,33797.0,,,
32322,104,951111,VYDAJ,PREVOD NA UCET,578.0,22585.6,,MN,82782172.0
37094,119,951111,VYDAJ,VYBER,16700.0,30521.8,,,
898923,3064,951111,VYDAJ,PREVOD NA UCET,4714.0,24018.6, ,EF,30132371.0
554214,1887,951111,PRIJEM,VKLAD,8412.0,42062.7,,,
552760,1882,951111,PRIJEM,VKLAD,5855.0,19414.4,,,
553145,1882,951111,VYDAJ,VYBER,2600.0,16814.4,,,
640222,2186,951111,PRIJEM,PREVOD Z UCTU,5492.0,27576.0,DUCHOD,UV,28264111.0
1784449,6051,951111,VYDAJ,VYBER,4000.0,20057.4,SIPO,,0.0
472963,1610,951111,VYDAJ,PREVOD NA UCET,6258.0,82608.7,SIPO,UV,10384375.0
300028,1022,951111,PRIJEM,VKLAD,25587.0,92454.1,,,
304441,1038,951111,VYDAJ,PREVOD NA UCET,2006.0,15277.0,SIPO,OP,88674932.0
304489,1038,951111,VYDAJ,PREVOD NA UCET,141.0,15136.0, ,GH,65748941.0
647405,2213,951111,VYDAJ,VYBER,3960.0,26316.3,,,
1059552,3622,951111,VYDAJ,PREVOD NA UCET,9698.0,53937.8,SIPO,EF,48173946.0
1190787,4078,951111,PRIJEM,VKLAD,23736.0,72229.0,,,
174597,588,951111,PRIJEM,VKLAD,7634.0,34706.4,,,
174370,586,951111,VYDAJ,VYBER,3400.0,24965.7,,,
180229,610,951111,VYDAJ,VYBER,11100.0,64098.9,,,
132637,445,951111,PRIJEM,PREVOD Z UCTU,18964.0,38798.6,,OP,80365901.0
3248997,10788,951111,VYBER,VYBER,7846.0,31572.2,,,
538316,1831,951111,PRIJEM,PREVOD Z UCTU,6480.0,34615.5,DUCHOD,YZ,75945204.0
393186,1337,951111,VYDAJ,PREVOD NA UCET,3264.0,34401.4,SIPO,WX,46227514.0
393286,1337,951111,VYDAJ,VYBER,2100.0,32301.4,,,
866081,2949,951111,PRIJEM,PREVOD Z UCTU,6410.0,24767.3,DUCHOD,MN,75129961.0
866201,2949,951111,VYDAJ,PREVOD NA UCET,1268.0,23499.3, ,QR,82074588.0
785120,2675,951111,VYDAJ,VYBER,24200.0,44263.7,,,
826169,2814,951111,VYDAJ,PREVOD NA UCET,2627.0,16234.9,SIPO,QR,14418357.0
149542,498,951111,VYDAJ,VYBER,14300.0,56212.8,,,
155275,520,951111,PRIJEM,PREVOD Z UCTU,3498.0,23660.0,,YZ,5587023.0
740474,2528,951111,PRIJEM,PREVOD Z UCTU,4236.0,25045.4,DUCHOD,AB,44526660.0
747433,2550,951111,PRIJEM,VKLAD,700.0,700.0,,,
294803,1006,951111,VYDAJ,PREVOD NA UCET,33.0,34610.4, ,KL,51874184.0
297686,1016,951111,VYDAJ,PREVOD NA UCET,2619.0,46032.9,SIPO,UV,35817569.0
263184,900,951111,VYDAJ,PREVOD NA UCET,5950.0,22483.0,SIPO,ST,51806682.0
263273,900,951111,VYDAJ,VYBER,5640.0,28433.0,,,
763596,2608,951111,PRIJEM,VKLAD,8572.0,36119.4,,,
726074,2484,951111,VYDAJ,PREVOD NA UCET,1390.0,26041.7, ,ST,72945260.0
1326357,4526,951111,PRIJEM,VKLAD,12473.0,32168.6,,,
1584374,5387,951111,PRIJEM,VKLAD,10051.0,43774.9,,,
2438884,8041,951111,PRIJEM,VKLAD,11970.0,86793.0,,,
856550,2919,951111,VYDAJ,PREVOD NA UCET,7331.0,25794.7,SIPO,ST,15447330.0
911172,3107,951111,PRIJEM,PREVOD Z UCTU,6300.0,42945.4,DUCHOD,QR,51595199.0
821755,2799,951111,VYDAJ,PREVOD NA UCET,1043.0,67753.9,SIPO,GH,12735343.0
424152,1440,951111,VYDAJ,VYBER,400.0,28114.8,,,
163054,544,951111,VYDAJ,VYBER,21400.0,45979.4,,,
2121616,7184,951111,VYDAJ,PREVOD NA UCET,1879.0,54274.3, ,AB,5196965.0
59051,197,951111,VYDAJ,PREVOD NA UCET,9454.0,49330.5,SIPO,EF,67286312.0
69289,231,951111,PRIJEM,PREVOD Z UCTU,3110.0,19752.1,,CD,97595548.0
916418,3124,951111,VYDAJ,PREVOD NA UCET,876.0,31960.2,POJISTNE,ST,274038.0
523516,1786,951111,VYDAJ,VYBER,6800.0,47613.4,,,
900510,3068,951111,VYDAJ,VYBER,3200.0,20938.9,,,
1038914,3553,951111,PRIJEM,VKLAD,15359.0,42265.2,,,
1503358,5126,951111,PRIJEM,VKLAD,8366.0,35681.5,,,
273937,939,951111,VYDAJ,PREVOD NA UCET,2108.0,20948.6,,QR,68136739.0
225211,767,951111,VYDAJ,PREVOD NA UCET,504.0,42741.4, ,QR,39504963.0
228346,775,951111,VYDAJ,PREVOD NA UCET,2439.0,57671.3, ,ST,6988245.0
231768,789,951111,VYDAJ,PREVOD NA UCET,2153.0,15853.7,SIPO,OP,64140730.0
2789166,9236,951111,PRIJEM,VKLAD,11906.0,43384.8,,,
284307,977,951111,PRIJEM,VKLAD,14041.0,44196.3,,,
292580,1000,951111,VYDAJ,VYBER,13600.0,52786.3,,,
1099788,3756,951111,VYDAJ,VYBER KARTOU,3100.0,30284.1,,,0.0
734999,2511,951111,VYDAJ,PREVOD NA UCET,3059.0,51845.7, ,ST,88212847.0
841815,2865,951111,VYDAJ,PREVOD NA UCET,1.0,42785.2, ,OP,25167072.0
841671,2865,951111,VYDAJ,PREVOD NA UCET,3482.0,42786.2,SIPO,QR,75203019.0
622389,2123,951111,VYDAJ,PREVOD NA UCET,2141.0,13113.4,,EF,18685001.0
506557,1730,951111,VYDAJ,PREVOD NA UCET,1978.0,37617.3,SIPO,WX,42885518.0
849827,2895,951111,VYDAJ,PREVOD NA UCET,5598.0,24394.1,SIPO,CD,10887700.0
846828,2884,951111,PRIJEM,VKLAD,5810.0,40929.9,,,
412223,1402,951111,VYDAJ,VYBER,6400.0,24639.5,,,
406127,1382,951111,VYDAJ,PREVOD NA UCET,2059.0,19351.3,SIPO,IJ,22867429.0
1022252,3489,951111,VYDAJ,PREVOD NA UCET,3373.0,51556.6,SIPO,YZ,33276313.0
1011194,3456,951111,PRIJEM,PREVOD Z UCTU,6443.0,21515.7,DUCHOD,CD,24810451.0
552195,1880,951111,PRIJEM,VKLAD,20048.0,47347.3,,,
709341,2427,951111,VYDAJ,PREVOD NA UCET,2342.0,17723.0,POJISTNE,UV,48815095.0
1044719,3572,951112,PRIJEM,VKLAD,900.0,900.0,,,
652031,2228,951112,VYDAJ,PREVOD NA UCET,3873.7,80113.4,UVER,CD,46155524.0
651969,2228,951112,PRIJEM,VKLAD,18650.0,83987.1,,,
654730,2239,951112,VYDAJ,PREVOD NA UCET,7355.0,36944.2,SIPO,AB,74974190.0
654778,2239,951112,VYDAJ,PREVOD NA UCET,405.0,36539.2, ,YZ,22235125.0
2349842,7753,951112,VYDAJ,PREVOD NA UCET,2153.8,39983.4,UVER,GH,62899923.0
1064214,3636,951112,VYDAJ,PREVOD NA UCET,4744.0,42919.7,POJISTNE,EF,19441080.0
1766102,5991,951112,VYDAJ,PREVOD NA UCET,1272.0,32525.0,UVER,MN,49866914.0
36870,119,951112,VYDAJ,PREVOD NA UCET,8252.0,22269.8,SIPO,ST,21662587.0
898995,3064,951112,VYDAJ,PREVOD NA UCET,1285.0,22733.6,UVER,ST,35513132.0
899104,3064,951112,VYDAJ,VYBER,2760.0,19973.6,,,
503863,1719,951112,VYDAJ,PREVOD NA UCET,2768.0,17837.9,SIPO,UV,80013709.0
500442,1705,951112,VYDAJ,PREVOD NA UCET,5502.0,37076.7,SIPO,KL,33791291.0
554286,1887,951112,VYDAJ,PREVOD NA UCET,5608.0,36454.7,SIPO,IJ,2468169.0
1784521,6051,951112,VYDAJ,PREVOD NA UCET,7685.0,12372.4,UVER,AB,22275466.0
451490,1535,951112,PRIJEM,VKLAD,4136.0,43486.1,,,
270954,928,951112,VYDAJ,VYBER,2700.0,34267.4,,,
304564,1038,951112,VYDAJ,VYBER,720.0,14416.0,,,
337045,1145,951112,PRIJEM,PREVOD Z UCTU,2921.0,19566.6,,ST,25428694.0
243911,837,951112,VYDAJ,PREVOD NA UCET,9250.0,31995.1,SIPO,AB,57949954.0
1076675,3678,951112,VYDAJ,PREVOD NA UCET,5269.0,10026.0,UVER,CD,68775540.0
1075190,3674,951112,VYDAJ,PREVOD NA UCET,9503.0,65945.6,SIPO,EF,25279706.0
1059612,3622,951112,VYDAJ,PREVOD NA UCET,2286.0,51651.8, ,YZ,19400376.0
3235388,10738,951112,VYDAJ,PREVOD NA UCET,3221.5,42974.8,UVER,UV,56781524.0
130167,437,951112,PRIJEM,VKLAD,21652.0,80634.7,,,
136643,458,951112,PRIJEM,VKLAD,16852.0,57939.4,,,
974008,3319,951112,PRIJEM,PREVOD Z UCTU,3331.0,32560.3,,WX,30468779.0
3249204,10788,951112,VYDAJ,VYBER,3300.0,28272.2,,,
538494,1831,951112,VYDAJ,VYBER,1600.0,33015.5,,,
1225502,4195,951112,VYDAJ,VYBER,38300.0,54832.2,,,
967520,3297,951112,PRIJEM,VKLAD,15762.0,48123.7,,,
3302888,10973,951112,VYDAJ,VYBER,1800.0,71934.1,,,
3302741,10973,951112,VYDAJ,PREVOD NA UCET,3216.7,68717.4,UVER,OP,88414823.0
1145432,3918,951112,PRIJEM,VKLAD,9282.0,27646.1,,,
1145504,3918,951112,VYDAJ,PREVOD NA UCET,4865.0,22781.1,SIPO,ST,11387104.0
2862271,9472,951112,VYDAJ,PREVOD NA UCET,3033.0,26916.8,UVER,AB,21299124.0
126708,426,951112,VYDAJ,PREVOD NA UCET,4201.2,14586.8,UVER,MN,45444989.0
220805,750,951112,VYDAJ,PREVOD NA UCET,6615.0,53838.3,SIPO,YZ,4588097.0
220733,750,951112,PRIJEM,VKLAD,16824.0,60453.3,,,
634291,2167,951112,VYDAJ,PREVOD NA UCET,5922.0,48557.1,SIPO,IJ,18770349.0
637226,2176,951112,VYDAJ,PREVOD NA UCET,8307.8,7685.9,UVER,MN,81908911.0
634363,2167,951112,VYDAJ,PREVOD NA UCET,7094.0,54479.1,UVER,QR,38404792.0
744484,2542,951112,PRIJEM,VKLAD,5071.0,33728.9,,,
1253614,4287,951112,PRIJEM,VKLAD,6220.0,38646.1,,,
1614073,5481,951112,VYDAJ,PREVOD NA UCET,4358.0,65301.4,UVER,IJ,17114121.0
3149407,10451,951112,VYDAJ,PREVOD NA UCET,8049.0,26566.2,UVER,YZ,10042131.0
359546,1222,951112,PRIJEM,PREVOD Z UCTU,6310.0,44423.3,DUCHOD,KL,77489798.0
434562,1476,951112,VYDAJ,VYBER,900.0,18370.5,,,
1271449,4347,951112,VYDAJ,VYBER,27700.0,37768.6,,,
296578,1011,951112,VYDAJ,VYBER,500.0,45847.3,,,
296747,1012,951112,VYDAJ,PREVOD NA UCET,4090.8,29960.6,UVER,EF,56211417.0
296383,1011,951112,VYDAJ,PREVOD NA UCET,7085.0,38762.3,SIPO,WX,17116374.0
327425,1118,951112,VYDAJ,PREVOD NA UCET,3637.0,15573.2,SIPO,UV,32868296.0
685770,2342,951112,VYDAJ,PREVOD NA UCET,2164.0,24186.4,SIPO,AB,54005241.0
258763,886,951112,VYDAJ,PREVOD NA UCET,9034.0,46514.5,SIPO,AB,44119823.0
1071969,3663,951112,VYDAJ,PREVOD NA UCET,7862.0,64150.6,SIPO,OP,84084528.0
1071909,3663,951112,PRIJEM,VKLAD,24662.0,72012.6,,,
690373,2358,951112,PRIJEM,VKLAD,3400.0,20766.2,,,
725786,2484,951112,PRIJEM,VKLAD,14779.0,40820.7,,,
729033,2493,951112,PRIJEM,VKLAD,8063.0,43907.0,,,
2438996,8041,951112,VYDAJ,PREVOD NA UCET,3900.5,82892.5,UVER,UV,52271634.0
856502,2919,951112,PRIJEM,VKLAD,13963.0,39757.7,,,
858008,2925,951112,PRIJEM,VKLAD,6446.0,30468.1,,,
860063,2931,951112,PRIJEM,PREVOD Z UCTU,4326.0,23492.1,DUCHOD,ST,9673935.0
1208434,4134,951112,PRIJEM,VKLAD,17499.0,40964.9,,,
821815,2799,951112,VYDAJ,PREVOD NA UCET,4870.0,62883.9, ,WX,8040637.0
211047,717,951112,VYDAJ,PREVOD NA UCET,6561.0,30633.1,SIPO,KL,48199552.0
156740,524,951112,VYDAJ,PREVOD NA UCET,5768.0,32227.1,SIPO,AB,71994364.0
3047642,10105,951112,VYDAJ,PREVOD NA UCET,5079.0,69952.7,UVER,OP,27668351.0
933445,3184,951112,PRIJEM,PREVOD Z UCTU,5115.0,20078.5,DUCHOD,YZ,90299844.0
983466,3355,951112,VYDAJ,PREVOD NA UCET,2575.0,36049.8,SIPO,OP,52532029.0
79326,266,951112,PRIJEM,PREVOD Z UCTU,49752.0,99292.8,,UV,26319891.0
59232,197,951112,VYDAJ,VYBER,15800.0,33530.5,,,
525124,1792,951112,PRIJEM,PREVOD Z UCTU,6151.0,28524.3,DUCHOD,ST,78620892.0
525196,1792,951112,VYDAJ,PREVOD NA UCET,1712.0,26812.3,SIPO,IJ,49249744.0
2279770,7523,951112,VYDAJ,PREVOD NA UCET,8013.0,38709.5,UVER,QR,92478555.0
766340,2617,951112,VYDAJ,PREVOD NA UCET,1867.0,20265.9, ,OP,4205275.0
621523,2121,951112,VYDAJ,PREVOD NA UCET,3382.0,61053.1, ,CD,4398906.0
3110380,10320,951112,VYDAJ,PREVOD NA UCET,4328.8,43325.0,UVER,KL,11919367.0
14938,50,951112,PRIJEM,VKLAD,16130.0,42421.7,,,
883768,3011,951112,PRIJEM,PREVOD Z UCTU,3271.0,15236.6,,YZ,3565776.0
883912,3011,951112,VYDAJ,PREVOD NA UCET,138.0,15098.6, ,WX,47335153.0
883658,3010,951112,PRIJEM,VKLAD,2200.0,27537.2,,,
529879,1806,951112,VYDAJ,PREVOD NA UCET,2552.0,21261.9,SIPO,UV,84037089.0
882468,3007,951112,VYDAJ,PREVOD NA UCET,983.0,48423.9,SIPO,CD,27930361.0
1665912,5650,951112,PRIJEM,PREVOD Z UCTU,24650.0,57747.3,,GH,10211325.0
1665960,5650,951112,VYDAJ,PREVOD NA UCET,4108.3,53639.0,UVER,EF,10689866.0
1660483,5632,951112,VYDAJ,PREVOD NA UCET,4760.0,17187.6,UVER,ST,84198254.0
248595,854,951112,VYDAJ,PREVOD NA UCET,1817.0,20516.1,UVER,OP,54977858.0
228286,775,951112,VYDAJ,PREVOD NA UCET,1168.0,56503.3,SIPO,EF,6431270.0
231720,789,951112,PRIJEM,VKLAD,5692.0,21545.7,,,
1048621,3586,951112,VYDAJ,VYBER,12200.0,35694.1,,,
1450147,4937,951112,VYDAJ,PREVOD NA UCET,5996.2,27647.0,UVER,ST,47568672.0
1450291,4937,951112,VYDAJ,PREVOD NA UCET,800.0,33643.2, ,OP,43502605.0
2820318,9337,951112,VYDAJ,PREVOD NA UCET,2172.0,52031.6,UVER,CD,56037777.0
403926,1375,951112,VYDAJ,PREVOD NA UCET,1889.0,50880.1,UVER,MN,47862768.0
284601,977,951112,VYDAJ,VYBER,4700.0,39496.3,,,
593749,2022,951112,VYDAJ,PREVOD NA UCET,1943.0,24231.2,SIPO,MN,67742168.0
1911182,6473,951112,VYDAJ,VYBER,11300.0,38471.9,,,
585693,1994,951112,PRIJEM,VKLAD,27704.0,110379.8,,,
585914,1994,951112,VYDAJ,PREVOD NA UCET,43.0,110336.8, ,EF,9145510.0
586075,1994,951112,VYDAJ,VYBER,46900.0,63436.8,,,
411787,1402,951112,VYDAJ,PREVOD NA UCET,2073.0,22566.5,SIPO,ST,2188045.0
199137,676,951112,PRIJEM,VKLAD,4689.0,19598.0,,,
1022312,3489,951112,VYDAJ,PREVOD NA UCET,1837.0,49719.6,UVER,ST,2520353.0
2989090,9897,951112,VYDAJ,PREVOD NA UCET,3013.5,40367.4,UVER,IJ,58063542.0
187605,635,951112,VYDAJ,PREVOD NA UCET,1683.0,21762.8,SIPO,OP,12794989.0
710998,2431,951112,VYDAJ,PREVOD NA UCET,2305.0,25624.8,POJISTNE,IJ,28942603.0
711883,2434,951112,PRIJEM,VKLAD,4391.0,19302.5,,,
709197,2427,951112,VYDAJ,PREVOD NA UCET,5496.0,12227.0,SIPO,CD,39447444.0
734325,2510,951113,PRIJEM,VKLAD,20051.0,54782.3,,,
651847,2227,951113,VYDAJ,VYBER,12300.0,47406.7,,,
652091,2228,951113,VYDAJ,PREVOD NA UCET,4625.0,75488.4,SIPO,ST,68287300.0
964552,3287,951113,VYDAJ,PREVOD NA UCET,6968.0,22734.8,SIPO,AB,77842962.0
964774,3287,951113,VYDAJ,VYBER,1300.0,21434.8,,,
1064399,3636,951113,VYDAJ,VYBER,3600.0,39319.7,,,
1064154,3636,951113,VYDAJ,PREVOD NA UCET,1731.0,37588.7, ,IJ,68396133.0
51201,172,951113,VYDAJ,PREVOD NA UCET,4221.0,63519.1,SIPO,OP,11598539.0
36798,119,951113,PRIJEM,VKLAD,21525.0,43794.8,,,
42627,142,951113,VYDAJ,PREVOD NA UCET,1845.0,20878.0,SIPO,YZ,23734498.0
39524,128,951113,PRIJEM,VKLAD,1800.0,33717.7,,,
898779,3064,951113,PRIJEM,VKLAD,9254.0,29227.6,,,
641027,2189,951113,PRIJEM,VKLAD,20782.0,60823.4,,,
2108078,7136,951113,VYDAJ,VYBER,1800.0,74000.9,,,0.0
1058276,3618,951113,PRIJEM,VKLAD,16937.0,42869.4,,,
1060226,3624,951113,PRIJEM,VKLAD,44321.0,70060.5,,,
140603,470,951113,VYDAJ,VYBER,3500.0,24112.8,,,
140423,470,951113,VYDAJ,PREVOD NA UCET,1078.0,27612.8,POJISTNE,OP,43083483.0
344727,1168,951113,VYDAJ,PREVOD NA UCET,48.0,26553.3,POJISTNE,MN,2626044.0
130239,437,951113,VYDAJ,PREVOD NA UCET,2248.0,78386.7,SIPO,CD,83092337.0
136691,458,951113,VYDAJ,PREVOD NA UCET,9586.0,48353.4,SIPO,AB,65390032.0
136877,458,951113,VYDAJ,VYBER,11100.0,37253.4,,,
974152,3319,951113,VYDAJ,PREVOD NA UCET,2154.0,30406.3, ,UV,77133154.0
538388,1831,951113,VYDAJ,PREVOD NA UCET,2047.0,30968.5,SIPO,KL,26089942.0
392642,1335,951113,PRIJEM,VKLAD,14875.0,32976.7,,,
432636,1470,951113,VYDAJ,PREVOD NA UCET,4060.0,44878.7,SIPO,AB,72926729.0
785225,2676,951113,PRIJEM,VKLAD,15263.0,40351.6,,,
785369,2676,951113,VYDAJ,PREVOD NA UCET,1339.0,39012.6, ,IJ,56445985.0
826097,2814,951113,PRIJEM,PREVOD Z UCTU,4544.0,20778.9,DUCHOD,OP,35497665.0
126780,426,951113,VYDAJ,PREVOD NA UCET,7497.0,7089.8,SIPO,AB,9528249.0
3149263,10451,951113,VYDAJ,PREVOD NA UCET,4653.0,21913.2, ,QR,73621487.0
1137876,3888,951113,VYDAJ,VYBER,800.0,16300.0,,,
682104,2328,951113,PRIJEM,PREVOD Z UCTU,6765.0,34825.0,DUCHOD,QR,59922486.0
766196,2617,951113,PRIJEM,PREVOD Z UCTU,3050.0,23315.9,,EF,66249376.0
690212,2358,951113,PRIJEM,VKLAD,9322.0,30088.2,,,
807454,2751,951113,VYDAJ,PREVOD NA UCET,826.0,33304.1,SIPO,MN,89055364.0
566153,1927,951113,PRIJEM,PREVOD Z UCTU,3425.0,14343.8,,EF,89210503.0
1329718,4543,951113,PRIJEM,VKLAD,4680.0,32827.4,,,
